id,customer_id,date,credit_score
37787,36071,2025-06-26,Poor
137939,3513,2025-06-26,Standard
65783,16853,2025-06-26,Standard
16307,2312,2025-06-26,Poor
91691,6790,2025-06-26,Standard
17411,18058,2025-06-26,Standard
32807,15836,2025-06-26,Standard
152459,41468,2025-06-26,Poor
121883,16235,2025-06-26,Standard
79631,34694,2025-06-26,Standard
41507,17722,2025-06-26,Standard
130151,1853,2025-06-26,Standard
145355,44305,2025-06-26,Good
54611,17694,2025-06-26,Poor
74555,31193,2025-06-26,Standard
38159,21183,2025-06-26,Standard
147419,19944,2025-06-26,Poor
123203,30360,2025-06-26,Standard
71015,39631,2025-06-26,Standard
35375,18133,2025-06-26,Standard
32411,47635,2025-06-26,Standard
91955,31285,2025-06-26,Poor
42395,42685,2025-06-26,Standard
48311,3064,2025-06-26,Standard
119039,2630,2025-06-26,Standard
132647,9235,2025-06-26,Standard
83291,2745,2025-06-26,Good
43319,4377,2025-06-26,Poor
154919,48093,2025-06-26,Standard
40175,5498,2025-06-26,Standard
81683,22216,2025-06-26,Good
98291,9272,2025-06-26,Standard
96527,17191,2025-06-26,Standard
113015,13179,2025-06-26,Standard
64295,22844,2025-06-26,Standard
136751,9998,2025-06-26,Poor
36419,3494,2025-06-26,Standard
18611,42473,2025-06-26,Poor
107975,43678,2025-06-26,Standard
101339,3841,2025-06-26,Poor
69455,45420,2025-06-26,Standard
53951,45023,2025-06-26,Good
54395,35576,2025-06-26,Good
70643,41626,2025-06-26,Standard
94835,39956,2025-06-26,Standard
11675,50766,2025-06-26,Standard
28883,10483,2025-06-26,Good
149747,20894,2025-06-26,Standard
9563,47982,2025-06-26,Standard
132119,14049,2025-06-26,Poor
58223,20834,2025-06-26,Standard
8051,34976,2025-06-26,Standard
87071,50504,2025-06-26,Standard
26423,39465,2025-06-26,Standard
50351,19011,2025-06-26,Poor
114635,33080,2025-06-26,Good
149507,49672,2025-06-26,Standard
130319,11952,2025-06-26,Poor
72719,9936,2025-06-26,Standard
82019,8002,2025-06-26,Poor
114119,21260,2025-06-26,Standard
149219,9575,2025-06-26,Good
155147,48527,2025-06-26,Standard
50651,30207,2025-06-26,Standard
72923,4253,2025-06-26,Standard
20567,21051,2025-06-26,Standard
68711,41956,2025-06-26,Good
11075,43239,2025-06-26,Standard
142031,21239,2025-06-26,Standard
102275,9420,2025-06-26,Standard
128495,21870,2025-06-26,Standard
57287,22755,2025-06-26,Standard
41879,26828,2025-06-26,Standard
120527,14896,2025-06-26,Good
35879,35795,2025-06-26,Standard
148835,34226,2025-06-26,Good
152831,35327,2025-06-27,Poor
22307,8709,2025-06-27,Standard
20555,41650,2025-06-27,Poor
76331,48231,2025-06-27,Good
52319,39961,2025-06-27,Poor
55679,40329,2025-06-27,Standard
48371,44792,2025-06-27,Poor
56183,31683,2025-06-27,Good
29303,2111,2025-06-27,Standard
113147,39982,2025-06-27,Standard
103931,31706,2025-06-27,Good
154715,38493,2025-06-27,Good
28835,3900,2025-06-27,Standard
7655,36280,2025-06-27,Good
134435,34846,2025-06-27,Standard
96971,39195,2025-06-27,Good
113483,35191,2025-06-27,Poor
152987,29468,2025-06-27,Poor
97991,18554,2025-06-27,Poor
111635,13146,2025-06-27,Poor
120899,40354,2025-06-27,Poor
135887,12918,2025-06-27,Standard
36623,35908,2025-06-27,Standard
67559,33208,2025-06-27,Standard
140627,5806,2025-06-27,Standard
86795,43622,2025-06-27,Poor
8291,18132,2025-06-27,Standard
65339,32178,2025-06-27,Good
89327,36206,2025-06-27,Standard
140531,32909,2025-06-27,Standard
87215,43163,2025-06-27,Standard
19019,19901,2025-06-27,Good
99815,4721,2025-06-27,Standard
100571,5732,2025-06-27,Poor
135611,23333,2025-06-27,Standard
126491,15001,2025-06-27,Good
42131,33097,2025-06-27,Poor
49307,16833,2025-06-27,Standard
85151,8355,2025-06-27,Standard
85307,16591,2025-06-27,Standard
94019,49639,2025-06-27,Standard
109283,39153,2025-06-27,Poor
75683,34875,2025-06-27,Poor
148655,20124,2025-06-27,Standard
70655,30895,2025-06-27,Standard
151091,37143,2025-06-27,Standard
146051,33141,2025-06-27,Good
92303,21365,2025-06-27,Good
138239,38971,2025-06-27,Standard
153323,42870,2025-06-27,Poor
20243,46995,2025-06-27,Poor
6899,31247,2025-06-27,Poor
55139,9151,2025-06-27,Standard
115007,9391,2025-06-27,Poor
132779,1529,2025-06-27,Poor
73667,44466,2025-06-27,Good
132875,20808,2025-06-27,Standard
116207,30847,2025-06-27,Standard
119495,18351,2025-06-27,Standard
10403,43491,2025-06-27,Standard
61715,36119,2025-06-27,Standard
63575,33881,2025-06-27,Good
101651,38497,2025-06-27,Good
135191,30205,2025-06-27,Standard
33431,49178,2025-06-27,Good
146003,45632,2025-06-27,Standard
137399,5361,2025-06-27,Poor
20183,46291,2025-06-27,Good
148259,42680,2025-06-27,Standard
112679,32238,2025-06-27,Good
11963,4901,2025-06-27,Standard
30599,21284,2025-06-27,Standard
78275,32624,2025-06-27,Poor
96851,32882,2025-06-27,Good
90443,34143,2025-06-27,Poor
18359,10791,2025-06-27,Poor
84431,17451,2025-06-27,Good
26315,10947,2025-06-27,Good
35567,35174,2025-06-27,Good
77267,5389,2025-06-27,Poor
88127,12601,2025-06-27,Good
71903,23066,2025-06-27,Standard
118727,21880,2025-06-27,Poor
78935,2081,2025-06-27,Standard
15455,16150,2025-06-27,Standard
149195,46364,2025-06-27,Poor
113063,14915,2025-06-28,Standard
6611,26516,2025-06-28,Good
23807,32111,2025-06-28,Standard
135683,20701,2025-06-28,Good
96983,50636,2025-06-28,Standard
13787,3409,2025-06-28,Standard
127787,34642,2025-06-28,Standard
85295,3478,2025-06-28,Standard
127859,8844,2025-06-28,Standard
81347,19425,2025-06-28,Poor
149111,38062,2025-06-28,Standard
79691,8641,2025-06-28,Standard
87419,1017,2025-06-28,Poor
42227,24132,2025-06-28,Good
26879,23017,2025-06-28,Poor
14711,31159,2025-06-28,Good
32843,4483,2025-06-28,Good
53927,36719,2025-06-28,Good
50327,18596,2025-06-28,Standard
151655,44097,2025-06-28,Poor
69803,30721,2025-06-28,Poor
21527,24262,2025-06-28,Standard
92363,43714,2025-06-28,Good
100739,14328,2025-06-28,Poor
132359,47884,2025-06-28,Standard
132071,18130,2025-06-28,Poor
54659,26979,2025-06-28,Poor
121583,8072,2025-06-28,Standard
20783,7642,2025-06-28,Standard
11003,7787,2025-06-28,Standard
26099,19421,2025-06-28,Standard
36707,41590,2025-06-28,Good
26183,36482,2025-06-28,Standard
121415,26939,2025-06-28,Standard
29855,31632,2025-06-28,Good
46667,14609,2025-06-28,Standard
122063,17866,2025-06-28,Standard
124259,48151,2025-06-28,Poor
22211,6576,2025-06-28,Good
30767,18734,2025-06-28,Standard
40727,33681,2025-06-28,Good
116279,39372,2025-06-28,Good
49535,43298,2025-06-28,Standard
136943,43200,2025-06-28,Standard
28895,4682,2025-06-28,Good
95651,49262,2025-06-28,Standard
115355,33676,2025-06-28,Poor
102875,47337,2025-06-28,Good
77891,41947,2025-06-28,Poor
62795,10361,2025-06-28,Poor
79871,10369,2025-06-28,Poor
52895,26377,2025-06-28,Standard
147575,41826,2025-06-28,Standard
27599,19393,2025-06-28,Poor
129983,50460,2025-06-28,Poor
48791,27959,2025-06-28,Poor
121055,9407,2025-06-28,Standard
126767,13526,2025-06-28,Good
104903,16731,2025-06-28,Standard
150827,45061,2025-06-28,Good
69215,6521,2025-06-28,Good
140615,18102,2025-06-28,Good
135059,4024,2025-06-28,Good
10319,15526,2025-06-28,Poor
44375,50643,2025-06-28,Standard
60683,48163,2025-06-28,Poor
64847,24608,2025-06-28,Standard
56039,17531,2025-06-28,Poor
51659,44619,2025-06-28,Standard
57611,15369,2025-06-28,Good
53843,25261,2025-06-28,Poor
59075,8676,2025-06-28,Standard
92387,49590,2025-06-28,Standard
116579,18941,2025-06-28,Standard
9815,1310,2025-06-28,Standard
96671,15936,2025-06-28,Standard
66671,32948,2025-06-28,Poor
152651,11870,2025-06-28,Standard
77447,24946,2025-06-28,Poor
133067,7383,2025-06-28,Good
66455,21959,2025-06-29,Standard
10667,23934,2025-06-29,Poor
61151,16592,2025-06-29,Poor
143423,40311,2025-06-29,Standard
28595,4283,2025-06-29,Good
70619,35400,2025-06-29,Standard
51347,44016,2025-06-29,Poor
122015,45952,2025-06-29,Poor
10103,22420,2025-06-29,Standard
150251,1386,2025-06-29,Standard
34199,22606,2025-06-29,Standard
73067,22973,2025-06-29,Poor
88043,47518,2025-06-29,Standard
39623,38832,2025-06-29,Good
121511,45201,2025-06-29,Poor
102947,16036,2025-06-29,Standard
38399,48393,2025-06-29,Standard
91007,36465,2025-06-29,Standard
98831,35099,2025-06-29,Good
92963,42226,2025-06-29,Standard
42239,10371,2025-06-29,Poor
76283,40910,2025-06-29,Poor
57179,41912,2025-06-29,Good
45659,1767,2025-06-29,Standard
127307,44493,2025-06-29,Poor
44291,2585,2025-06-29,Poor
105395,36481,2025-06-29,Standard
137387,26910,2025-06-29,Standard
89987,19367,2025-06-29,Poor
116159,17572,2025-06-29,Standard
89111,34148,2025-06-29,Standard
132767,46631,2025-06-29,Standard
147167,7095,2025-06-29,Poor
69299,34522,2025-06-29,Standard
90527,34791,2025-06-29,Standard
74231,33427,2025-06-29,Standard
25955,25673,2025-06-29,Good
80015,26173,2025-06-29,Poor
49007,44941,2025-06-29,Standard
88739,29023,2025-06-29,Standard
135395,20246,2025-06-29,Standard
132299,47468,2025-06-29,Standard
37079,20868,2025-06-29,Good
41723,6334,2025-06-29,Standard
148619,1593,2025-06-29,Good
102803,40203,2025-06-29,Standard
134975,46306,2025-06-29,Poor
61667,45587,2025-06-29,Poor
53903,9347,2025-06-29,Poor
63251,37574,2025-06-29,Standard
132551,33770,2025-06-29,Standard
91511,3706,2025-06-29,Poor
11459,10123,2025-06-29,Standard
85463,41483,2025-06-29,Good
116435,33447,2025-06-29,Poor
95495,34124,2025-06-29,Poor
56291,6563,2025-06-29,Standard
87263,34724,2025-06-29,Standard
141323,38462,2025-06-29,Standard
40007,27648,2025-06-29,Poor
92675,19640,2025-06-29,Good
68783,43800,2025-06-29,Standard
66275,45482,2025-06-29,Standard
138539,15120,2025-06-29,Good
49763,48070,2025-06-29,Good
41939,49057,2025-06-29,Good
125951,37736,2025-06-29,Poor
12539,34447,2025-06-29,Standard
135767,44349,2025-06-29,Standard
62939,34382,2025-06-29,Standard
40199,28521,2025-06-29,Poor
102431,43969,2025-06-29,Standard
133283,11953,2025-06-29,Standard
52559,25229,2025-06-29,Standard
153995,10213,2025-06-29,Standard
108623,36453,2025-06-29,Poor
11939,38788,2025-06-29,Good
93935,5783,2025-06-29,Poor
136871,11757,2025-06-29,Standard
43607,36037,2025-06-29,Good
65771,7798,2025-06-29,Standard
37331,24066,2025-06-29,Standard
89927,41647,2025-06-29,Poor
8783,36015,2025-06-29,Poor
132659,20245,2025-06-29,Good
34451,20960,2025-06-29,Standard
145019,27692,2025-06-29,Poor
59135,16325,2025-06-29,Standard
135227,46758,2025-06-29,Standard
113639,10339,2025-06-30,Standard
13055,22504,2025-06-30,Poor
84551,22514,2025-06-30,Standard
79271,33885,2025-06-30,Poor
13355,41198,2025-06-30,Poor
30071,7921,2025-06-30,Standard
81719,4799,2025-06-30,Standard
59831,14851,2025-06-30,Good
125255,47720,2025-06-30,Poor
62519,3100,2025-06-30,Poor
121619,10097,2025-06-30,Standard
121175,25860,2025-06-30,Poor
87935,35376,2025-06-30,Good
102443,4545,2025-06-30,Standard
84095,23943,2025-06-30,Poor
110651,29080,2025-06-30,Good
64499,35097,2025-06-30,Poor
25895,26791,2025-06-30,Poor
31031,30833,2025-06-30,Good
48131,29811,2025-06-30,Good
52163,42464,2025-06-30,Standard
147095,33409,2025-06-30,Poor
118295,24572,2025-06-30,Poor
91703,27927,2025-06-30,Standard
12491,44161,2025-06-30,Standard
80819,37993,2025-06-30,Good
151763,9706,2025-06-30,Standard
125783,14783,2025-06-30,Poor
40115,32368,2025-06-30,Standard
37811,42149,2025-06-30,Standard
8867,11886,2025-06-30,Poor
115979,35159,2025-06-30,Standard
145271,10688,2025-06-30,Poor
142547,14139,2025-06-30,Standard
102491,14486,2025-06-30,Good
110831,31068,2025-06-30,Poor
41123,33229,2025-06-30,Standard
150503,22884,2025-06-30,Standard
68099,45824,2025-06-30,Standard
121967,17669,2025-06-30,Standard
23879,30203,2025-06-30,Standard
86339,49131,2025-06-30,Standard
5663,11708,2025-06-30,Good
22631,8623,2025-06-30,Poor
143015,36294,2025-06-30,Standard
128099,1814,2025-06-30,Standard
66047,50897,2025-06-30,Standard
112751,3182,2025-06-30,Good
12503,31248,2025-06-30,Good
38231,23927,2025-06-30,Poor
108059,33600,2025-06-30,Poor
105071,21257,2025-06-30,Poor
59699,1720,2025-06-30,Standard
11915,6746,2025-06-30,Poor
141179,3554,2025-06-30,Standard
125231,49625,2025-06-30,Good
6335,18395,2025-06-30,Poor
131867,31857,2025-06-30,Good
60035,13663,2025-06-30,Standard
17747,19721,2025-06-30,Poor
143807,7523,2025-06-30,Poor
106943,22265,2025-06-30,Poor
142343,15018,2025-06-30,Standard
19871,29945,2025-06-30,Standard
117503,20064,2025-06-30,Poor
27959,12990,2025-06-30,Standard
148151,25297,2025-06-30,Good
66995,46589,2025-06-30,Standard
58343,46521,2025-06-30,Poor
29795,17029,2025-06-30,Standard
98531,16508,2025-06-30,Standard
106319,14231,2025-06-30,Poor
113519,7930,2025-06-30,Standard
63827,32815,2025-06-30,Poor
6443,41302,2025-06-30,Standard
12419,38676,2025-06-30,Poor
129984,50460,2025-07-01,Standard
56556,21585,2025-07-01,Good
75576,48142,2025-07-01,Standard
37836,49537,2025-07-01,Standard
132564,46612,2025-07-01,Standard
23328,18606,2025-07-01,Standard
65460,18745,2025-07-01,Poor
105612,50811,2025-07-01,Standard
6228,8867,2025-07-01,Good
78120,20990,2025-07-01,Good
110604,30335,2025-07-01,Poor
77508,5788,2025-07-01,Standard
98364,13757,2025-07-01,Standard
75624,10584,2025-07-01,Good
85392,23328,2025-07-01,Standard
67992,4972,2025-07-01,Poor
26808,33934,2025-07-01,Standard
80772,20928,2025-07-01,Poor
94032,29740,2025-07-01,Poor
150684,20914,2025-07-01,Poor
12936,50645,2025-07-01,Poor
116376,16454,2025-07-01,Good
138096,30101,2025-07-01,Good
141072,12792,2025-07-01,Good
51504,16360,2025-07-01,Poor
123612,18534,2025-07-01,Standard
19980,50136,2025-07-01,Standard
46800,25125,2025-07-01,Standard
100092,17799,2025-07-01,Standard
146424,12024,2025-07-01,Standard
147984,25352,2025-07-01,Good
92364,43714,2025-07-01,Standard
135672,30023,2025-07-01,Poor
121800,5178,2025-07-01,Standard
22128,21049,2025-07-01,Poor
139968,49087,2025-07-01,Standard
153420,47905,2025-07-01,Standard
104448,10573,2025-07-01,Standard
33732,43652,2025-07-01,Standard
49044,44554,2025-07-01,Good
39888,18943,2025-07-01,Poor
29580,26299,2025-07-01,Good
31152,28119,2025-07-01,Poor
60720,19095,2025-07-01,Good
59292,27011,2025-07-01,Poor
141708,9262,2025-07-01,Poor
26160,36989,2025-07-01,Standard
133512,23480,2025-07-01,Standard
47904,48351,2025-07-01,Good
27276,15560,2025-07-01,Poor
15444,3638,2025-07-01,Standard
98064,1019,2025-07-01,Good
69852,46177,2025-07-01,Standard
114132,9739,2025-07-01,Poor
132888,33725,2025-07-01,Poor
88992,30566,2025-07-01,Good
42036,8440,2025-07-01,Standard
65868,48223,2025-07-01,Standard
46032,2956,2025-07-01,Standard
14124,47645,2025-07-01,Poor
54912,28347,2025-07-01,Good
7236,15240,2025-07-01,Standard
151596,17106,2025-07-01,Poor
37656,37021,2025-07-01,Poor
110772,24875,2025-07-01,Standard
30912,21436,2025-07-01,Standard
6132,27163,2025-07-01,Standard
54696,27794,2025-07-01,Poor
38580,3381,2025-07-01,Poor
148956,36972,2025-07-01,Standard
58344,46521,2025-07-01,Standard
88512,44451,2025-07-01,Good
68472,36253,2025-07-01,Good
13008,28910,2025-07-01,Standard
11700,34494,2025-07-01,Poor
142128,18451,2025-07-01,Standard
142380,37609,2025-07-02,Poor
57996,12208,2025-07-02,Standard
110988,41734,2025-07-02,Standard
85824,25567,2025-07-02,Standard
140736,23736,2025-07-02,Poor
20940,49269,2025-07-02,Standard
150900,48824,2025-07-02,Poor
135768,44349,2025-07-02,Standard
56616,30272,2025-07-02,Standard
153636,31098,2025-07-02,Good
96108,35790,2025-07-02,Standard
77220,48672,2025-07-02,Standard
44436,46710,2025-07-02,Standard
80400,28083,2025-07-02,Standard
6276,40166,2025-07-02,Standard
77784,24746,2025-07-02,Poor
34260,39970,2025-07-02,Standard
71508,25230,2025-07-02,Standard
91776,24334,2025-07-02,Standard
152388,8125,2025-07-02,Standard
37788,36071,2025-07-02,Standard
32280,19981,2025-07-02,Poor
9900,42014,2025-07-02,Poor
106584,38941,2025-07-02,Standard
112308,14313,2025-07-02,Poor
113028,30602,2025-07-02,Standard
110148,15395,2025-07-02,Good
31248,47957,2025-07-02,Poor
145956,8722,2025-07-02,Poor
13092,38465,2025-07-02,Standard
56124,48454,2025-07-02,Standard
123216,39995,2025-07-02,Poor
151452,46087,2025-07-02,Poor
126480,21844,2025-07-02,Poor
93180,29435,2025-07-02,Standard
60552,33933,2025-07-02,Poor
101124,3643,2025-07-02,Poor
135732,16471,2025-07-02,Standard
144552,24044,2025-07-02,Poor
97188,36696,2025-07-02,Standard
51804,13156,2025-07-02,Poor
8688,37013,2025-07-02,Poor
58404,21757,2025-07-02,Standard
87948,5617,2025-07-02,Standard
38820,48550,2025-07-02,Standard
39768,24879,2025-07-02,Poor
154620,19188,2025-07-02,Standard
23064,12485,2025-07-02,Poor
111708,16869,2025-07-02,Standard
91800,29029,2025-07-02,Standard
13104,18602,2025-07-02,Poor
77232,37657,2025-07-02,Standard
142524,16105,2025-07-02,Standard
83340,41654,2025-07-02,Standard
16224,37042,2025-07-02,Standard
43992,27690,2025-07-02,Standard
55272,3317,2025-07-02,Standard
8652,16982,2025-07-02,Good
44880,43957,2025-07-02,Standard
23472,20781,2025-07-02,Standard
46116,1311,2025-07-02,Standard
115644,40906,2025-07-02,Standard
52980,2256,2025-07-02,Poor
126840,36033,2025-07-02,Poor
111564,25080,2025-07-02,Poor
111780,11298,2025-07-02,Good
17172,40653,2025-07-02,Good
11532,4971,2025-07-02,Poor
151488,1935,2025-07-02,Good
28212,18954,2025-07-02,Standard
117876,17618,2025-07-02,Good
98532,16508,2025-07-02,Standard
15780,36988,2025-07-02,Good
70932,16669,2025-07-02,Standard
133776,49574,2025-07-02,Standard
66696,28785,2025-07-02,Poor
107772,32493,2025-07-02,Standard
96084,23495,2025-07-02,Standard
112608,22636,2025-07-02,Standard
39648,23713,2025-07-03,Standard
132504,10379,2025-07-03,Standard
38724,1471,2025-07-03,Poor
42360,43630,2025-07-03,Standard
62808,3049,2025-07-03,Poor
32196,7980,2025-07-03,Good
73836,4976,2025-07-03,Poor
18708,45944,2025-07-03,Good
151536,29752,2025-07-03,Good
29592,21605,2025-07-03,Standard
20508,12925,2025-07-03,Standard
93636,6841,2025-07-03,Good
91548,21494,2025-07-03,Standard
99924,25288,2025-07-03,Poor
50928,29653,2025-07-03,Good
56976,10848,2025-07-03,Poor
33432,49178,2025-07-03,Standard
25620,36643,2025-07-03,Standard
38568,14461,2025-07-03,Standard
135360,41810,2025-07-03,Poor
102468,47584,2025-07-03,Poor
31116,37178,2025-07-03,Good
20640,8863,2025-07-03,Poor
35100,34174,2025-07-03,Standard
37356,15515,2025-07-03,Poor
100656,3127,2025-07-03,Standard
43296,24077,2025-07-03,Good
116880,26849,2025-07-03,Standard
105792,24131,2025-07-03,Standard
71484,36842,2025-07-03,Standard
131976,20027,2025-07-03,Poor
123012,5727,2025-07-03,Good
22944,41520,2025-07-03,Standard
136788,15290,2025-07-03,Poor
138516,31880,2025-07-03,Standard
73332,38195,2025-07-03,Good
131580,19860,2025-07-03,Poor
53724,46654,2025-07-03,Standard
93876,35526,2025-07-03,Good
18672,25321,2025-07-03,Poor
15228,9815,2025-07-03,Standard
76704,33662,2025-07-03,Standard
150420,30496,2025-07-03,Poor
95772,50590,2025-07-03,Poor
87492,35141,2025-07-03,Standard
55092,33266,2025-07-03,Standard
81624,40092,2025-07-03,Good
109380,4444,2025-07-03,Standard
115728,9859,2025-07-03,Poor
137352,19111,2025-07-03,Good
50040,19872,2025-07-03,Standard
60168,29830,2025-07-03,Poor
26280,4105,2025-07-03,Standard
154008,8194,2025-07-03,Standard
5772,49323,2025-07-03,Good
48600,37786,2025-07-03,Poor
131268,23654,2025-07-03,Standard
60108,43245,2025-07-03,Standard
34596,4925,2025-07-03,Standard
89976,17773,2025-07-03,Standard
52140,32130,2025-07-03,Poor
73224,45079,2025-07-03,Poor
19116,47194,2025-07-03,Poor
92484,45475,2025-07-03,Poor
98904,21918,2025-07-03,Poor
84132,2115,2025-07-03,Standard
20148,36559,2025-07-03,Poor
89916,10234,2025-07-03,Standard
69168,16536,2025-07-03,Standard
22680,22819,2025-07-03,Standard
128952,39223,2025-07-03,Standard
48996,5092,2025-07-03,Standard
31008,22517,2025-07-03,Standard
114516,18624,2025-07-03,Good
104340,12414,2025-07-03,Poor
22596,20108,2025-07-03,Standard
112572,40552,2025-07-03,Poor
42492,25316,2025-07-03,Good
66972,20196,2025-07-03,Poor
92280,8931,2025-07-03,Poor
6900,31247,2025-07-03,Poor
57120,10646,2025-07-03,Good
32256,50722,2025-07-03,Standard
149928,50589,2025-07-03,Standard
9552,30103,2025-07-03,Poor
74640,32792,2025-07-03,Good
131604,46504,2025-07-04,Poor
75528,22345,2025-07-04,Standard
111300,44332,2025-07-04,Standard
10080,37688,2025-07-04,Standard
93216,25134,2025-07-04,Standard
143508,43276,2025-07-04,Standard
71928,3773,2025-07-04,Poor
9804,22168,2025-07-04,Poor
72156,22492,2025-07-04,Standard
127476,31067,2025-07-04,Standard
26652,34137,2025-07-04,Poor
53184,27522,2025-07-04,Poor
154704,31357,2025-07-04,Standard
95724,30392,2025-07-04,Standard
110280,18413,2025-07-04,Standard
35496,50878,2025-07-04,Standard
153900,31724,2025-07-04,Standard
95520,48913,2025-07-04,Poor
149880,13232,2025-07-04,Standard
90252,1768,2025-07-04,Standard
91488,24532,2025-07-04,Standard
94812,8487,2025-07-04,Good
136692,30836,2025-07-04,Standard
50196,24116,2025-07-04,Standard
17220,32390,2025-07-04,Poor
31044,32522,2025-07-04,Poor
87372,12596,2025-07-04,Standard
73428,41799,2025-07-04,Poor
71880,21736,2025-07-04,Poor
18756,13654,2025-07-04,Standard
20436,25578,2025-07-04,Poor
62136,42170,2025-07-04,Standard
24120,27724,2025-07-04,Standard
146184,9077,2025-07-04,Standard
91752,8196,2025-07-04,Good
146268,39772,2025-07-04,Standard
9060,39512,2025-07-04,Good
36876,7914,2025-07-04,Poor
124884,21097,2025-07-04,Poor
88500,2724,2025-07-04,Poor
139524,28118,2025-07-04,Standard
8940,3875,2025-07-04,Good
89832,21903,2025-07-04,Standard
109872,48459,2025-07-04,Standard
20796,46957,2025-07-04,Good
127404,20060,2025-07-04,Good
131964,3809,2025-07-04,Poor
76896,9310,2025-07-04,Standard
13560,40528,2025-07-04,Poor
104544,23451,2025-07-04,Standard
145560,40551,2025-07-04,Poor
87180,10643,2025-07-04,Standard
85140,50891,2025-07-04,Standard
44136,29390,2025-07-04,Standard
138864,26842,2025-07-04,Standard
88464,19821,2025-07-04,Standard
33144,23515,2025-07-04,Standard
109212,38721,2025-07-04,Standard
101844,45583,2025-07-04,Standard
35916,47025,2025-07-04,Standard
154080,34210,2025-07-04,Standard
45384,32246,2025-07-04,Standard
101508,10941,2025-07-04,Good
122148,31850,2025-07-04,Standard
10092,24834,2025-07-04,Good
6120,46591,2025-07-04,Standard
152340,25043,2025-07-04,Poor
108684,35770,2025-07-04,Standard
29616,26949,2025-07-04,Standard
79392,39860,2025-07-04,Poor
36816,28016,2025-07-04,Poor
54828,17359,2025-07-04,Standard
22992,50746,2025-07-04,Poor
84468,29970,2025-07-04,Standard
6084,28778,2025-07-04,Standard
16032,15742,2025-07-04,Standard
82440,3453,2025-07-04,Poor
102888,45362,2025-07-05,Poor
139560,38718,2025-07-05,Standard
116472,40037,2025-07-05,Standard
30288,8463,2025-07-05,Standard
35436,8668,2025-07-05,Good
139080,30926,2025-07-05,Good
17664,14440,2025-07-05,Poor
130236,23228,2025-07-05,Standard
6612,26516,2025-07-05,Good
17676,31546,2025-07-05,Poor
13716,10755,2025-07-05,Standard
30456,49551,2025-07-05,Standard
77976,40789,2025-07-05,Standard
57924,49795,2025-07-05,Poor
137376,29316,2025-07-05,Poor
20232,50316,2025-07-05,Standard
45396,20132,2025-07-05,Standard
41388,33250,2025-07-05,Standard
113976,3470,2025-07-05,Good
138948,5973,2025-07-05,Standard
104424,20188,2025-07-05,Good
76380,37603,2025-07-05,Standard
80148,50315,2025-07-05,Poor
98760,42933,2025-07-05,Poor
29568,31343,2025-07-05,Poor
61500,34054,2025-07-05,Standard
63444,19754,2025-07-05,Good
8760,3558,2025-07-05,Good
93552,25163,2025-07-05,Poor
141516,13328,2025-07-05,Poor
12072,1474,2025-07-05,Standard
92964,42226,2025-07-05,Standard
122364,21398,2025-07-05,Standard
39684,7962,2025-07-05,Poor
109416,18783,2025-07-05,Poor
93744,16814,2025-07-05,Good
71376,12019,2025-07-05,Standard
116100,15135,2025-07-05,Poor
51396,21307,2025-07-05,Standard
43260,1391,2025-07-05,Good
78648,17300,2025-07-05,Poor
47988,16253,2025-07-05,Poor
63312,41860,2025-07-05,Good
141276,12662,2025-07-05,Standard
148884,11207,2025-07-05,Standard
126696,35663,2025-07-05,Good
47868,1983,2025-07-05,Good
39432,36831,2025-07-05,Good
80544,3360,2025-07-05,Standard
33744,47570,2025-07-05,Good
103908,13881,2025-07-05,Poor
121752,12654,2025-07-05,Poor
34104,41473,2025-07-05,Standard
29112,46924,2025-07-05,Poor
79500,13435,2025-07-05,Poor
7128,43430,2025-07-05,Standard
76980,36021,2025-07-05,Poor
40512,43870,2025-07-05,Standard
68952,8247,2025-07-05,Good
80808,6084,2025-07-05,Standard
39852,2397,2025-07-05,Good
143832,1841,2025-07-05,Standard
27876,31717,2025-07-05,Poor
26604,46443,2025-07-05,Standard
84648,13119,2025-07-05,Standard
65184,37496,2025-07-05,Standard
125292,49921,2025-07-05,Good
124092,24909,2025-07-05,Standard
15048,49056,2025-07-05,Good
43980,41194,2025-07-06,Standard
77412,48528,2025-07-06,Standard
46512,16109,2025-07-06,Good
70920,30549,2025-07-06,Poor
104880,47118,2025-07-06,Poor
120756,37343,2025-07-06,Good
11040,50134,2025-07-06,Poor
78144,18598,2025-07-06,Good
112380,42001,2025-07-06,Poor
125856,37539,2025-07-06,Good
55320,45389,2025-07-06,Good
108972,13023,2025-07-06,Standard
77100,4798,2025-07-06,Good
53040,36549,2025-07-06,Standard
117024,36715,2025-07-06,Standard
95940,12371,2025-07-06,Standard
137568,28997,2025-07-06,Good
93276,39509,2025-07-06,Poor
75132,44125,2025-07-06,Poor
7608,19380,2025-07-06,Poor
32556,35964,2025-07-06,Standard
77652,18957,2025-07-06,Standard
34236,11288,2025-07-06,Poor
149172,7289,2025-07-06,Poor
103860,36007,2025-07-06,Standard
150300,30192,2025-07-06,Standard
69936,14659,2025-07-06,Standard
151068,33077,2025-07-06,Good
12612,6057,2025-07-06,Standard
44844,13110,2025-07-06,Good
121068,46620,2025-07-06,Poor
95616,38752,2025-07-06,Good
55596,18036,2025-07-06,Standard
143880,38126,2025-07-06,Standard
146832,18622,2025-07-06,Poor
82236,8323,2025-07-06,Standard
50484,50077,2025-07-06,Standard
129192,27027,2025-07-06,Good
